model_version,variation_id,vcv_accession,gene,old_classification,actual_later_classification,actual_outcome,predicted_class,pathogenic_probability,score_or_probability,correct,analysis_bucket,confidence,key_features,match_confidence,warning_flags,suspected_error_category,manual_review_status,notes,leakage_audit_status,source
V7,1800316,not recorded,MRE11,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.12122243696559178,0.12122243696559178,true,correct high-confidence,0.8787775630344082,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1787394,not recorded,RAD51C,not recorded,not recorded,moved_toward_benign,moved_toward_pathogenic,0.32932102317676415,0.32932102317676415,false,low-confidence,0.6706789768232359,not recorded,not recorded,,model over-predicted pathogenic,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1415144,not recorded,SLC5A7,not recorded,not recorded,moved_toward_pathogenic,moved_toward_pathogenic,0.9566253608465544,0.9566253608465544,true,correct high-confidence,0.9566253608465544,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1806233,not recorded,KMT2C,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.23018714521261868,0.23018714521261868,true,low-confidence,0.7698128547873813,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1971233,not recorded,BPTF,not recorded,not recorded,moved_toward_benign,moved_toward_pathogenic,0.5524509716774998,0.5524509716774998,false,low-confidence,0.5524509716774998,not recorded,not recorded,,model over-predicted pathogenic,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1504459,not recorded,RHO,not recorded,not recorded,moved_toward_pathogenic,moved_toward_pathogenic,0.9554959284011917,0.9554959284011917,true,correct high-confidence,0.9554959284011917,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1937594,not recorded,MCM3AP,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.0702659926576246,0.0702659926576246,true,correct high-confidence,0.9297340073423754,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1496402,not recorded,FH,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.11692038309912584,0.11692038309912584,true,correct high-confidence,0.8830796169008741,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1473567,not recorded,LRBA,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.00847833138855774,0.00847833138855774,true,correct high-confidence,0.9915216686114423,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1395050,not recorded,IGLL1,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.008528693801585625,0.008528693801585625,true,correct high-confidence,0.9914713061984144,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,2138359,not recorded,GNAS,not recorded,not recorded,moved_toward_pathogenic,moved_toward_pathogenic,0.3678398013925165,0.3678398013925165,true,low-confidence,0.6321601986074835,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,2173679,not recorded,WDPCP,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.004208072456381459,0.004208072456381459,true,correct high-confidence,0.9957919275436186,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1479865,not recorded,TSC2,not recorded,not recorded,moved_toward_benign,moved_toward_pathogenic,0.3217166179271983,0.3217166179271983,false,low-confidence,0.6782833820728017,not recorded,not recorded,,model over-predicted pathogenic,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1410002,not recorded,TPM3,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.007421686531211472,0.007421686531211472,true,correct high-confidence,0.9925783134687886,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1943443,not recorded,GRXCR2,not recorded,not recorded,moved_toward_pathogenic,moved_toward_pathogenic,0.957212602535569,0.957212602535569,true,correct high-confidence,0.957212602535569,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,2091320,not recorded,PHEX,not recorded,not recorded,moved_toward_pathogenic,moved_toward_pathogenic,0.3678398013925165,0.3678398013925165,true,low-confidence,0.6321601986074835,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,2022527,not recorded,TTN,not recorded,not recorded,moved_toward_pathogenic,moved_toward_pathogenic,0.9569222503126095,0.9569222503126095,true,correct high-confidence,0.9569222503126095,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,2194990,not recorded,PACS1,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.19018666771364773,0.19018666771364773,true,correct high-confidence,0.8098133322863523,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1498395,not recorded,KANSL1,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.07488397593894369,0.07488397593894369,true,correct high-confidence,0.9251160240610563,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1371788,not recorded,NEB,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.08230632895422622,0.08230632895422622,true,correct high-confidence,0.9176936710457738,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1946691,not recorded,COL7A1,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.1706927049591184,0.1706927049591184,true,correct high-confidence,0.8293072950408816,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1772176,not recorded,MUTYH,not recorded,not recorded,moved_toward_benign,moved_toward_pathogenic,0.47218946705029263,0.47218946705029263,false,low-confidence,0.5278105329497074,not recorded,not recorded,,model over-predicted pathogenic,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1955762,not recorded,DNAH8,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.004208072456381459,0.004208072456381459,true,correct high-confidence,0.9957919275436186,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,2006488,not recorded,CDH2,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.0212091537121144,0.0212091537121144,true,correct high-confidence,0.9787908462878856,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1351834,not recorded,PSMA3,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.11692038309912584,0.11692038309912584,true,correct high-confidence,0.8830796169008741,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,2138122,not recorded,SGSH,not recorded,not recorded,moved_toward_pathogenic,moved_toward_benign,0.2132544605962542,0.2132544605962542,false,low-confidence,0.7867455394037458,not recorded,not recorded,,model over-predicted benign,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1954296,not recorded,CENPJ,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.0212091537121144,0.0212091537121144,true,correct high-confidence,0.9787908462878856,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,2586555,not recorded,TTN,not recorded,not recorded,moved_toward_pathogenic,moved_toward_pathogenic,0.9711446400959594,0.9711446400959594,true,correct high-confidence,0.9711446400959594,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1477488,not recorded,POLE2,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.010553374600922375,0.010553374600922375,true,correct high-confidence,0.9894466253990776,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1683076,not recorded,MRTFA,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.011273738157448702,0.011273738157448702,true,correct high-confidence,0.9887262618425513,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,2143242,not recorded,KMT2D,not recorded,not recorded,moved_toward_benign,moved_toward_pathogenic,0.32932102317676415,0.32932102317676415,false,low-confidence,0.6706789768232359,not recorded,not recorded,,model over-predicted pathogenic,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1494214,not recorded,FBXO11,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.010553374600922375,0.010553374600922375,true,correct high-confidence,0.9894466253990776,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1428254,not recorded,TIA1,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.007421686531211472,0.007421686531211472,true,correct high-confidence,0.9925783134687886,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1494308,not recorded,DIAPH1,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.08230632895422622,0.08230632895422622,true,correct high-confidence,0.9176936710457738,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,2156941,not recorded,AKT2,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.2375565406539888,0.2375565406539888,true,low-confidence,0.7624434593460112,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,2587461,not recorded,MUTYH,not recorded,not recorded,moved_toward_benign,moved_toward_pathogenic,0.5940403308783316,0.5940403308783316,false,low-confidence,0.5940403308783316,not recorded,not recorded,,model over-predicted pathogenic,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1514074,not recorded,PCARE,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.0212091537121144,0.0212091537121144,true,correct high-confidence,0.9787908462878856,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1984393,not recorded,AHDC1,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.21331152713226584,0.21331152713226584,true,low-confidence,0.7866884728677341,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1777895,not recorded,CFTR,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.14827858576311578,0.14827858576311578,true,correct high-confidence,0.8517214142368842,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,2138833,not recorded,POR,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.0045294285572129965,0.0045294285572129965,true,correct high-confidence,0.9954705714427871,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1445137,not recorded,BRIP1,not recorded,not recorded,moved_toward_pathogenic,moved_toward_pathogenic,0.6025354011789936,0.6025354011789936,true,low-confidence,0.6025354011789936,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1413276,not recorded,CSPP1,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.091192591508629,0.091192591508629,true,correct high-confidence,0.908807408491371,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,2626188,not recorded,ALMS1,not recorded,not recorded,moved_toward_benign,moved_toward_pathogenic,0.5940403308783316,0.5940403308783316,false,low-confidence,0.5940403308783316,not recorded,not recorded,,model over-predicted pathogenic,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1415082,not recorded,ETHE1,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.007421686531211472,0.007421686531211472,true,correct high-confidence,0.9925783134687886,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1475344,not recorded,COL10A1,not recorded,not recorded,moved_toward_pathogenic,moved_toward_pathogenic,0.978855552253942,0.978855552253942,true,correct high-confidence,0.978855552253942,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1682159,not recorded,AARS1,not recorded,not recorded,moved_toward_pathogenic,moved_toward_pathogenic,0.9522171770705028,0.9522171770705028,true,correct high-confidence,0.9522171770705028,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1993414,not recorded,RELA,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.0702659926576246,0.0702659926576246,true,correct high-confidence,0.9297340073423754,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1743711,not recorded,POT1,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.015175964889338941,0.015175964889338941,true,correct high-confidence,0.9848240351106611,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,2199451,not recorded,AKAP9,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.07075931400820337,0.07075931400820337,true,correct high-confidence,0.9292406859917967,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1390211,not recorded,TCF20,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.009443350218480829,0.009443350218480829,true,correct high-confidence,0.9905566497815191,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,2092776,not recorded,PRKDC,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.07075931400820337,0.07075931400820337,true,correct high-confidence,0.9292406859917967,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1421549,not recorded,NPC1,not recorded,not recorded,moved_toward_pathogenic,moved_toward_pathogenic,0.34449406758118695,0.34449406758118695,true,low-confidence,0.655505932418813,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,2036722,not recorded,TTN,not recorded,not recorded,moved_toward_pathogenic,moved_toward_pathogenic,0.9470033219492459,0.9470033219492459,true,correct high-confidence,0.9470033219492459,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1391095,not recorded,EIF2AK3,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.08912145587383012,0.08912145587383012,true,correct high-confidence,0.9108785441261699,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1407244,not recorded,CAMK2B,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.22029526050553136,0.22029526050553136,true,low-confidence,0.7797047394944686,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,2021250,not recorded,RECQL4,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.07377667666265943,0.07377667666265943,true,correct high-confidence,0.9262233233373406,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1348001,not recorded,TTN,not recorded,not recorded,moved_toward_pathogenic,moved_toward_pathogenic,0.9558104677519265,0.9558104677519265,true,correct high-confidence,0.9558104677519265,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1489942,not recorded,SLC52A3,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.08230632895422622,0.08230632895422622,true,correct high-confidence,0.9176936710457738,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1991681,not recorded,MSH2,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.07101477886814697,0.07101477886814697,true,correct high-confidence,0.928985221131853,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1785656,not recorded,MSH3,not recorded,not recorded,moved_toward_benign,moved_toward_pathogenic,0.37498245891505255,0.37498245891505255,false,low-confidence,0.6250175410849474,not recorded,not recorded,,model over-predicted pathogenic,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1491005,not recorded,SETBP1,not recorded,not recorded,moved_toward_benign,moved_toward_pathogenic,0.3863739366663815,0.3863739366663815,false,low-confidence,0.6136260633336186,not recorded,not recorded,,model over-predicted pathogenic,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1466752,not recorded,TTN,not recorded,not recorded,moved_toward_pathogenic,moved_toward_pathogenic,0.9647384984080992,0.9647384984080992,true,correct high-confidence,0.9647384984080992,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1518628,not recorded,ITGA7,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.00847833138855774,0.00847833138855774,true,correct high-confidence,0.9915216686114423,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,2018342,not recorded,PRKDC,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.004016160264892066,0.004016160264892066,true,correct high-confidence,0.995983839735108,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1379860,not recorded,NFAT5,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.08638216928799206,0.08638216928799206,true,correct high-confidence,0.913617830712008,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1371099,not recorded,NEB,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.08230632895422622,0.08230632895422622,true,correct high-confidence,0.9176936710457738,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,2199642,not recorded,TTN,not recorded,not recorded,moved_toward_pathogenic,moved_toward_pathogenic,0.5957643981504271,0.5957643981504271,true,low-confidence,0.5957643981504271,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1968135,not recorded,CDKN1C,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.015175964889338941,0.015175964889338941,true,correct high-confidence,0.9848240351106611,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,2621397,not recorded,TRDN,not recorded,not recorded,moved_toward_benign,moved_toward_pathogenic,0.5940403308783316,0.5940403308783316,false,low-confidence,0.5940403308783316,not recorded,not recorded,,model over-predicted pathogenic,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1362286,not recorded,EPM2A,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.011643879489147446,0.011643879489147446,true,correct high-confidence,0.9883561205108525,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1989109,not recorded,COL9A2,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.08353749337592022,0.08353749337592022,true,correct high-confidence,0.9164625066240798,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1445139,not recorded,NGLY1,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.08230632895422622,0.08230632895422622,true,correct high-confidence,0.9176936710457738,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1476558,not recorded,MSH6,not recorded,not recorded,moved_toward_pathogenic,moved_toward_pathogenic,0.3424203378326788,0.3424203378326788,true,low-confidence,0.6575796621673212,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1473033,not recorded,RYR2,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.08226400251166506,0.08226400251166506,true,correct high-confidence,0.9177359974883349,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,2202997,not recorded,TTLL5,not recorded,not recorded,moved_toward_pathogenic,moved_toward_pathogenic,0.3678398013925165,0.3678398013925165,true,low-confidence,0.6321601986074835,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1929984,not recorded,HYOU1,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.005088109102223237,0.005088109102223237,true,correct high-confidence,0.9949118908977768,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1465944,not recorded,PROM1,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.009443350218480829,0.009443350218480829,true,correct high-confidence,0.9905566497815191,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,2041472,not recorded,MAP3K20,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.05834355969926427,0.05834355969926427,true,correct high-confidence,0.9416564403007357,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1349669,not recorded,DMD,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.22805493216608788,0.22805493216608788,true,low-confidence,0.7719450678339121,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1781066,not recorded,BARD1,not recorded,not recorded,moved_toward_benign,moved_toward_pathogenic,0.48780852712527795,0.48780852712527795,false,low-confidence,0.5121914728747221,not recorded,not recorded,,model over-predicted pathogenic,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1760970,not recorded,CPA1,not recorded,not recorded,moved_toward_benign,moved_toward_pathogenic,0.9697995820749259,0.9697995820749259,false,wrong high-confidence,0.9697995820749259,not recorded,not recorded,,model over-predicted pathogenic,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,2030744,not recorded,ALOX12B,not recorded,not recorded,moved_toward_pathogenic,moved_toward_benign,0.22045416542219984,0.22045416542219984,false,low-confidence,0.7795458345778001,not recorded,not recorded,,model over-predicted benign,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,2646755,not recorded,HYDIN,not recorded,not recorded,moved_toward_benign,moved_toward_pathogenic,0.5895497692256777,0.5895497692256777,false,low-confidence,0.5895497692256777,not recorded,not recorded,,model over-predicted pathogenic,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1492325,not recorded,CD19,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.09649923818604884,0.09649923818604884,true,correct high-confidence,0.9035007618139511,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1434892,not recorded,KIF2A,not recorded,not recorded,moved_toward_benign,moved_toward_pathogenic,0.6776415602968462,0.6776415602968462,false,low-confidence,0.6776415602968462,not recorded,not recorded,,model over-predicted pathogenic,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,2121176,not recorded,COL18A1,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.08353749337592022,0.08353749337592022,true,correct high-confidence,0.9164625066240798,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1473802,not recorded,TNNI3K,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.11692038309912584,0.11692038309912584,true,correct high-confidence,0.8830796169008741,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1366773,not recorded,CDC73,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.07101477886814697,0.07101477886814697,true,correct high-confidence,0.928985221131853,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1373137,not recorded,ALMS1,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.0068913471995887,0.0068913471995887,true,correct high-confidence,0.9931086528004113,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,2111705,not recorded,LTBP4,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.08912145587383012,0.08912145587383012,true,correct high-confidence,0.9108785441261699,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1405612,not recorded,KIT,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.07874820402632407,0.07874820402632407,true,correct high-confidence,0.9212517959736759,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1450734,not recorded,VPS13C,not recorded,not recorded,moved_toward_pathogenic,moved_toward_pathogenic,0.9527405430822293,0.9527405430822293,true,correct high-confidence,0.9527405430822293,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1473870,not recorded,EXOSC9,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.0702659926576246,0.0702659926576246,true,correct high-confidence,0.9297340073423754,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1373131,not recorded,PHF21A,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.11345999625094376,0.11345999625094376,true,correct high-confidence,0.8865400037490563,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1389523,not recorded,LONP1,not recorded,not recorded,moved_toward_benign,moved_toward_pathogenic,0.4006513015550138,0.4006513015550138,false,low-confidence,0.5993486984449863,not recorded,not recorded,,model over-predicted pathogenic,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,2141843,not recorded,INF2,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.07075931400820337,0.07075931400820337,true,correct high-confidence,0.9292406859917967,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1376805,not recorded,TRPM4,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.00847833138855774,0.00847833138855774,true,correct high-confidence,0.9915216686114423,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,2193230,not recorded,DCAF17,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.0038549423389642487,0.0038549423389642487,true,correct high-confidence,0.9961450576610358,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,2458588,not recorded,RFX7,not recorded,not recorded,moved_toward_pathogenic,moved_toward_pathogenic,0.9609620015548708,0.9609620015548708,true,correct high-confidence,0.9609620015548708,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1402006,not recorded,KCNH2,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.08638216928799206,0.08638216928799206,true,correct high-confidence,0.913617830712008,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1478773,not recorded,AHDC1,not recorded,not recorded,moved_toward_benign,moved_toward_pathogenic,0.4006513015550138,0.4006513015550138,false,low-confidence,0.5993486984449863,not recorded,not recorded,,model over-predicted pathogenic,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,2091371,not recorded,CACNA1A,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.015175964889338941,0.015175964889338941,true,correct high-confidence,0.9848240351106611,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1441351,not recorded,INPPL1,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.008530672284574936,0.008530672284574936,true,correct high-confidence,0.9914693277154251,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1427704,not recorded,SGSH,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.007421686531211472,0.007421686531211472,true,correct high-confidence,0.9925783134687886,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1509933,not recorded,GRIN2B,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.1621003428382758,0.1621003428382758,true,correct high-confidence,0.8378996571617242,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1946123,not recorded,SATB2,not recorded,not recorded,moved_toward_benign,moved_toward_pathogenic,0.3115619900180327,0.3115619900180327,false,low-confidence,0.6884380099819674,not recorded,not recorded,,model over-predicted pathogenic,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1736146,not recorded,TNXB,not recorded,not recorded,moved_toward_benign,moved_toward_pathogenic,0.3356009635418437,0.3356009635418437,false,low-confidence,0.6643990364581562,not recorded,not recorded,,model over-predicted pathogenic,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1719354,not recorded,KAT6A,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.21129272709848507,0.21129272709848507,true,low-confidence,0.788707272901515,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,2031612,not recorded,FOXG1,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.0033796548726550716,0.0033796548726550716,true,correct high-confidence,0.9966203451273449,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,2043686,not recorded,RNF43,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.04056694347110588,0.04056694347110588,true,correct high-confidence,0.9594330565288941,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
