variation_id,component_hash,outer_fold
2168919,3d8c0601d69006b505e717aad4e3feee7de84b8e89edeac7a73c68b5b969181d,3
2169571,6bb2708e2272905b44f2cc100784dbd1750dfe824b5e4de7a73f5889f8db631c,2
2169644,e48ffd0b5aa6620f79890a21a36f7949bb55f15208ffe9d120df27609c034993,2
2170396,e225b3ef9d6d7253b80f2700ba0de24a3bf0241527bbda75027cd4e05e485bf0,1
2170623,76cebef133ef4432e656899ee466e0b05f2f6ee431f6a625b4cfd734cf8aec3c,2
2171314,26144d54d9619fa86962dd08f8ce978e2b293eaab9b07e008daad88a13969926,3
2172543,6303aeafae0e4835316db6fe34d3d5f37c9b80db1c77908402b142ea91f02986,0
2173039,1f4d6f54ca48098c82ee34e410ca2248ae85be32e258893e70acd7b29491bccc,1
2173729,5253e381d05ab75f052ed245508b0bf733e4a08d21bbfe25c937857d72266e7a,2
2173993,1b144921be2dc6ca7aa1b05c979ac9cdce4f4c6bfa8b85a497aef0d24e702d90,3
2175554,1c21d114a2216ea8dcfda3c5a055bd19d7dd16c8682b6cd5c7b2bab0d3258dc0,4
2175587,cda69805551b651bb26cdc5260226e2f24cb2f5adc97788fef835cebe12f1ef5,2
2175733,44f53dc89b86f314e1710106c1df9090d107d4cc8d41a27d8bbe8623bfcc4b1d,2
2175962,f86ce72b2dfdd98b766da160d2a01097c815aed7102ad31fa1ac9763811f01f4,0
2176499,8ba6d03b81293fd5e9628c9907a6c3d79a504aa002136837a5ac84daceccf895,1
2176508,7387dc12d1fa86ae8f77d331a623b3c4f6860a66ca3bbd594ba8c42981aa2850,1
2177766,76ca71c04d9e24a9349c470fff3b1b2cbfe81501ee5204c7448873b5f240e851,0
2178243,0c22327c8f1eb5cc72eb37394a1df18dd6d40a0d159c0421a0daab035da0a143,1
2178643,bc34773c0adef145e45133b0e8143ba0b91ec0e32ec348e07bc8efd19a9596fa,4
2178862,cda69805551b651bb26cdc5260226e2f24cb2f5adc97788fef835cebe12f1ef5,2
2179027,95f90528b7f49d076c68b32babf71f93d62a9497a1a0fc17beeb195bea20c1f4,4
2179120,c06764f89df0ec061d1f33eb77bf634832d3fd5c774c264e7a019af3ac1b9e87,4
2179139,cac47b8fdcd3106dede98d245cc66159f678d8c9fd851f195eb6f9c9b412d987,0
2179225,b731a6472f90125fc315e7f455c4d69c3731c06457eef8cdfdba0691a8943bd7,2
2179498,c7698580533a220dffb6a82f47a3594b99b63128559074df525f3d812484e297,4
2179867,c5016b41462e4573f8e22c18c86ba43795aaa77ae679f7bd0addead25dd4c09b,1
2182059,91ddf9f7ce766f55b31db10570e127b6331ea20a2e0d67c0540903376c53912b,3
2182285,1fe0cc6658871619d6d7e6538c799f325240792f5b601886968d592e6e9de4be,2
2183112,1d17b9df88f33ff16b3a2ee62b7a44ea6d4fc164d803a3382532258a57a3452b,0
2183888,34175a31520616e87ec774285d9e8da30215bec771c3428b7eb9296ef9540b0f,4
2184014,8d05018cf1e3a37505e6905b05c65eed279346068e6a2ec2eee1b671a7610155,1
2184261,d8c3aef83c97236b0fa840f740bba0c68d710feccacd62bbeead495169440600,3
2185314,d8c3aef83c97236b0fa840f740bba0c68d710feccacd62bbeead495169440600,3
2185994,df5f0d0b1bae35e637a17b963312826484eb7001d3a12f30a18ad9af66f5c154,4
2187196,6a14e1e88a189480357ecdb3e3d3321a4c67b4fc702ee2a52dd6672b75180692,0
2187929,479d7b6fae99817e846a7c180c2b55e0f7ed85e3e4505895902c4a04ba5bb6dc,1
2188941,9662ff83fcd57cd49a3fcb0d1ac501b597ea30086cc8b15dc46d61ca5f874bf2,4
2191065,239e35012c9f105dbeb791b817c1843fc996c4fecf36b97c0c0b6cda5c34d99c,1
2191100,5cc71bd650521933b8bfed9baba6f9ab96afb970509ab47cb698f2ca3fe8483a,1
2192096,564c60057febbfff08e3191964d808de8a5cd79ba54954ea3c3e74431bd69780,4
2192302,62244a8bb202bd2d3e08775462d4a93d80841903176965c82a6ac08a8b418547,0
2192444,8779fd7ad0a4af61ae2ab8d7df2888528a4f16c9ffc29b7294f0ced3e7ead018,4
2192598,1fe0cc6658871619d6d7e6538c799f325240792f5b601886968d592e6e9de4be,2
2192947,5bc0ad3e7b4bcee69f80c5ba7fcc5bbaebf429f6633049ae02ff13741cf9eb1e,0
2195890,9bf70b69a57be0b0b403dcc2c8c723069e95c9eba0320666b773bbbe18b5028c,3
2195938,28ea10cc6f6017acb112a6246878e05e5b8bb61d2a23dc978a636396d4a95e7b,1
2196524,67f3ad07133767ecb4c79b47ff71d612e6880923a9e096312aab898ff9eca152,1
2196963,b081cde671bf238a96b373c12711aec84bbfa3be02fcd3f81ad164c96b895957,1
2199093,171b76a6526bf68590405d0386d98d8bd89a031e5fa73f73720c9fd4045cf7cf,2
2199611,ec046e65189b82d6f9b84cf9e6723eee87f8b28c37d3486767386f71a8e1556e,0
2203268,e3853b5796e166bff6ed0e64ff44dfe6b4a803cbe64a8f97e5efb516044fd8ba,4
2210992,d05493e2a9e1f39c6f3e2c53e919f04091f2c160f5699d7949869f3b501d4474,4
2217472,8bdfec180240926d6b4e36a4af08adb8b8f439fbf0283f3a406fc17e43a8bb08,1
2228504,40abbd5964bd2e2219307a48b903ab4cf2c90e83e49a336c82924ac948122b53,2
2230521,77f87b9a09792e86beb46b1a625ad2970f15f4119d95f9a06bda2fde5d9df789,3
2248272,7246bc35e950fb944a8b6744871d3919d16638d18d8197517b3b64c7bc677aa5,0
2260860,46abf2edbbd6901e24783a086b8ca707bab0091370a39ea94686408883bc2888,0
2291740,580edc715857d2ec18c55069b9dca47861e9975df0b676144c66c8c7864c5d49,4
2308472,66c84b1c91282a64f79435dc03cffc897797e64cafa1962e64be0c311b5d6fa3,0
2358538,4985b1df2dee43e9952c9695246e9076fdc4adb9c2294c1861cc454d7eefa111,4
2374287,515d771198960bd6ef57819c827c1ff8ca222e964bfa8183d98db1a82af643c1,1
2380813,c6fe1a63b9b4e4860d98029ba50d5f640135fd57c7afb23a07a27289ba464316,3
2388225,8cbe45b0538e258648d337f31c38cb2db183e9f38c1b9ce678da099e7a0d694c,2
2398873,1d723c54dd96f4de0012fab4b3255e7e0bf4d6692f9a94751f7b244d4df3c89d,2
2408951,90e2a81359ebdea96c880452eb39142d264eb6d5d9faa3c588f8d49e035afdbd,1
2411525,8fcdea81d5cbd7f40a37c3734eb5907d05481e530abb89c35d5f0392eb1e0da9,2
2414264,0bd1f8a08f8938e9ca7d7ea9ce56896b7f658466b9e0dfa71f892f4b56e0ee91,0
2414293,a157478eec88e8707ec70287c9ebf4ed6aeb57fcd32de2587e7d5430da690a8e,4
2415008,d3f59198f70f0224cee51ef193310b02b855768e4b7ff090aa9ad75503a09aa8,4
2415116,4342da67c1fea113d747242df7008683b36f42c9ba4f2b18e4b04beb29df8b71,2
2415982,cee0ab46783f17c6139c58ccc6130702b4a9baa4f2b86c9577b88f09f5a53a37,0
2419380,780b4cb3e389f3558ea031f5bed628ad12599dce068ee13531b099195c26ed24,2
2419611,13206c86bda7a59173745eeb804150dedddbc2df3ea0162a92832efad3464583,1
2420786,592494d2b1b44f0ddd39e2e17dab770fedda4e71484d61bd72a1a59acc6b6c3a,3
2422584,d888abb1ec2b353fcf3e67d18c8331a2d0c762f3027b7e9a3be330a0f7cc1c4a,2
2423204,56c4b38a2006932edc42b20bd15d515de670a7ba299077266bc2cfd77b35e606,2
2424324,1b5bf5b8671bb43d21a6bf28101358289ff31b7025f881364db9bcd457b56011,4
2432315,acd15b35e7eb57322346ffb3a5be9271f93e442dd37a411ad636657219af1cd0,4
2433047,c6f75aac1704606c21cf1656cc54e8a63c9860999eae8154d97f79732eae78e4,2
2433092,f07a95df44309ce323b2a985fef3c73d9335d7c031119b57b754c5b7be0782f0,4
2434013,c46a5b723ac62fbadc02a9fe93f639d86248fbff3661ed2853b0ac104a9702ff,2
2435371,d5746fc4b42d4bfb3ebf116697343876e779fa6d9b5e794464bb32a80586bbd5,4
2436376,3498e73f4c08a59891b2edd3758dc49e10dc77ebdbf5b209af808f2ec38dc83d,0
2443127,eb09422ab73c4c841d7e5340d95e47aaa383eff8b96ee08bbe5b9943a1f274c5,1
2443296,9499139f4e138342206a926b9c2cc06478a7905636fe4a8e9539216fabcff215,2
2443383,df5dc65104ab312d45ad29cc94ae2be32c4c834cd20b8b1af83dc3aa21ba9e80,3
2443508,90e2a81359ebdea96c880452eb39142d264eb6d5d9faa3c588f8d49e035afdbd,1
2443957,bf682231643a97b22151c8515db107a3c94af6a762ed658f5d35349cec08d4e9,2
2444243,9af46d459f9936a92a7c02f5dc47dbd41e160b86293c9243435f8ded47c005cf,3
2445689,ca38a1de082c431a59a0398100f62d9759134153f8bb5b16c4daecc77e502e77,0
2447640,bc042f4787656246766daa552a4f3d5f85b91bf5343b752869447ff1b5fbb07d,0
2475601,0c091ecf3248f4857c5d73dceab0ee5ec657de22b70be84674aaceecc924be85,3
2487837,345b67fcf69b784429686174bae01f658e6916cf20d7cbc469cb9ed89bb80165,3
2489661,db01a065c36fb6233ec2216ad3c657b9eb87f94043262f67f056f561004ad2b4,0
2497591,93fc3fc8a38460983201800a6022e896e9469f5ad4a17f01be2432a578b26363,4
2500761,9183ae9552ea3ce981b4c8221cf6c83f518e76a7a5e810cbf69f30080b51a879,4
2501099,dd13d59ac2dfffd0dcbc14dd49696c111783b6bc135034d46b36068aa099bf75,2
2503858,44a6776d4ceeabe737f30f8d1a1a84b6c4de11373d66c5152979a78ccd5ea627,4
2504571,cec2aacc598ebb2bd9d24d6cee41af795c3d9e07c8104ef0aa8e2be7b9777ef4,3
2504572,a6faa991a8769100c8ca91759f92952294ce95be54706023d50399c2dd72c0d3,0
2505332,4342da67c1fea113d747242df7008683b36f42c9ba4f2b18e4b04beb29df8b71,2
2505705,292bae56eefe90bfc37ee74e6684700ab2b47c70359e8c602da8ae675aeab08a,2
2506170,8cc5d8538080e9e70e0fbaf5762a6c4e45d2af728c19a346a2ae862227b7ad91,3
2507214,bb1307900e64ca979b4126780e63b8d4ab6e8dbd2e0b3528915a4799b9255e1a,0
2530789,c7698580533a220dffb6a82f47a3594b99b63128559074df525f3d812484e297,4
2534486,d997f8929fffb5782ad7a8d3b32101039c213c2a7f822d5db48258623af91c4e,0
2550055,4223322abe02652c4837bbb1dd04810d9c1f583064e0e20c98c5b9ee901632fe,4
2571911,e46ee35067770203335fe873efb28cd56909de0f89355f52222b39a1ce5e0c40,2
2573382,79b7dc68bbc2227b9e5f9c286bcddb59ef13813b6545989356bf39f58c2f1d70,4
2577206,8d69a197ddc880433a499c5a269c46c486e65225770ced575c812a8a0b2480ac,0
2578652,034e7dd517cec898f0f089754735e9d7f2ff252c6c4206017bb1262282c82368,1
2579538,30af38363da6342509cafe28c5458124f837229b6cba08e1492ce20b87f5fcd5,1
2582870,a31c7eaf033a5a0ea397306d7c8f047fc01265228a874287713f497d693ee00c,1
2625023,7bbee68c10c7de72c44a83102c50853d34883e77214f1ec2b365f18dc9d500ed,3
2628758,41dce4a9b56a42ee6b68c4ec44af6fd5d4880be7323b971133a4ee059d41abc4,4
2628998,022eeb7dd92f4419e2c5d21197d753ec82a0c4ace209e819babb4e501326c756,1
2629016,e73aa2d344fb41b2e6ef0a1f1771c405658e0de2ec81ec4020552a931c8b15af,1
2629824,44dac912eafb122038fe118edfa8eb8c8a8b8de3c8f1bd254b6b4e7473cb6406,4
2630166,52ac516511b258eee1e69131442362f4dbc3478b702544db5d402eff3e690a95,3
2631113,5bfb93235f0b9a9e96d09c34fc779da17e24d37a36fddf5b7298fdf220578e43,4
2633613,a2d27777561ad960e91566364ca82d9ffe2050c826c7bff0b1f8876162a8737a,1
2633740,98a001742977edec2ad70aec79962c88622b0c046a34d0fd842184b236aca2fc,3
2634069,022eeb7dd92f4419e2c5d21197d753ec82a0c4ace209e819babb4e501326c756,1
2634100,65d20c9d000136d687e6bc5d0c7c729337643287fd581513dc68fb7e369b9fa5,4
2634181,2d37acd53eac396e20a71ecda465fc3d0ba6d3aada3e81eacbcb905607162840,1
2634199,022eeb7dd92f4419e2c5d21197d753ec82a0c4ace209e819babb4e501326c756,1
2634439,94cda2fade4a2cecd2e69c84168409d5f9fdd276fdcc37ff714bd5c627e3c1ec,0
2634492,e21dc863c1f3178f1e90a046ce8b5ca7c3e26bf172f23825c2c2daf8df52e303,2
2634496,022eeb7dd92f4419e2c5d21197d753ec82a0c4ace209e819babb4e501326c756,1
2634522,91a0604aff8cdc56f31202d85b86a11bd73ccf0be32173f3cc00bd2a13ab22c6,2
2634784,fd54d97c75e1a9276a7a80304a63aaeef6cf4ea39c78461100192beb0c359333,1
2635421,8eaf8ad3857a6995fa29e357f7a8c16321068b89e8239f361f660ac6a43c37aa,0
2635736,e4a73f2c93486b261b36db5566c7227525d68e425a54849493f099726cfff3b3,1
2635926,f2340160b57900f5a75df2ad2eff45cb9cb8d08362cbb5e2d74bc1b6e432b881,3
2636260,184c6305f9fd2fea2078a382bba022c9f709ece085f74ecfddf57f69a1323aad,0
2637596,b8838be565e62671e8ded05eb588daf01c0db22e553776198e09576c9eb468c2,2
2641489,5858f5bcd60c938b2c1b88a2e299409275c4bd0edf3b3ed7a89c92a38c1e1754,0
2646459,4e6d13c1b6e4e5ec4fc96c65c810f13cc92fe8beeecb01ffc30998dc7149e2cd,3
2650673,dd3efa6b3d49c2a3d005a9ffe79821a4c266a0f3e2aac80b8a3eacbd6b3443df,2
2654128,18c55c2dc5cc73bcf3c9f3c95b922aba4a1fab116abece2bc3e3e67cdddba004,0
2655642,1961a8d53c1c569fd05479af605c77f12b20721adef0bb363f8246b9412d1cb1,3
2656299,da74c985ba031ccefba1066c4efd8c6d2209647cac7d94c7cb58a59c0d1791f8,2
2660398,6a14e1e88a189480357ecdb3e3d3321a4c67b4fc702ee2a52dd6672b75180692,0
2660560,e418372b3d3e1e7ee4852ab4c88edd534cd9bbcc235e705e44c8dd1040bd2e6e,4
